name,,source,comments
@billmcnally1011,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzHUywB91IsQePv9Kh4AaABAg,like hes going to comply
@SynthestaN,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugwol-GSJ3J0fs87CjB4AaABAg,"this is going to end up pitting local law enforcement against ice, local pd follow the orders of local elected officials mayor and/or the governor, they are not obligated to follow ice orders or assist them so with a court order behind it especially they will follow that"
@billmcnally1011,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzHUywB91IsQePv9Kh4AaABAg,like hes going to comply
@holymoly_donutshop,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugy1BfIJhN8sp4VGIx94AaABAg,Why are they not acknowledging the facts that those 8 children that were recovered from the farm are some of the 300k children that are missing?
@Drgnlrd316,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzAS-Vo1Mpa7rQHuKZ4AaABAg,"boo scott jennings boo. Hes clearly a paid mouthpiece for the republican side, and he's terrible at it."
@SupraJoel,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugz1RfGSvzltRb6o_0V4AaABAg,"Trump, 'what's a judge?'"
@RalphOrr,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugwox9tW9kmy_1wP_Vp4AaABAg,No. The Supreme Court already said stay in your lane. Illegals are leaving.
@butteschool,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzsspHzH_N8mH8D1t14AaABAg,Us citizens currently have to prove loyalty to trump to re-enter the US - or to hold government jobs
@ChristineKeup,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugz6Z9euZQyji5c8u9Z4AaABAg,Cucumbers and tomatoes and the children are prob with parents because they can’t afford to have them watched by nanny’s during the day
@EnergizerCom,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugzsk7em0D4a_k0PdBJ4AaABAg&pp=0gcJCSMANpG00pGi,Racism ice
@HappyGermanShepherd-xi5sq,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwDlS2auMj3Z9QkLNt4AaABAg,California
@lunalovegood-m9g,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzXpo4lUVjBp_O3FRR4AaABAg,"Legal marijuana farm, and they also grow vegetables. The children were NOT workers. They are children of the workers, who cannot afford daycare. They have to take turns watching the children on their breaks."
@DestinyPuzzanghera,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyhAfPPOrUeo0w73Bt4AaABAg,It’s time for a lawsuit and those guys are hypocrites cause Florida is trying to pass a law to make 12 year-old label labor legal if anyone wants to trial labor it’s a Republican
@PDTowels,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwnHWP08UKQ_wjgxQh4AaABAg,Why is everyone defending children working at a pot farm
@JuanMartinez-kn2qs,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxtDXDHmzgzsXX-PPp4AaABAg,The only reason I see this program is Scott Jennings.
@thecookiedude85,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyJ1sUKfnO3wSfa-SV4AaABAg,We’re in 2025! For Christ sake. WE ARE ALL HUMAN!
@Detroit_Yates,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzU1SIujTv6OQJNdxF4AaABAg,If you a legal immigrant. YOU KNOW YOU SUPPOSED TO HAVE THAT GREEN CARD ALL DAY EVERYDAY
@danovangrinnell6476,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyEUFH2SgiCeAy9HUl4AaABAg,Scott bucking so hard for Donald to call him up for a position
@brianhurst7779,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzkKwwmLyW0RXGETA94AaABAg,So kids should harvest drugs?
@GlobalCitizen_y2k,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzjZSeICzLzJwXYnNx4AaABAg,"Similar to the NH case, file a CRV lawsuit & get class action status so to permit a nation-wide injunction, per SCOTUS."
@danovangrinnell6476,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyEUFH2SgiCeAy9HUl4AaABAg,Scott bucking so hard for Donald to call him up for a position
@GlobalCitizen_y2k,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzjZSeICzLzJwXYnNx4AaABAg,"Similar to the NH case, file a CRV lawsuit & get class action status so to permit a nation-wide injunction, per SCOTUS."
@DestinyPuzzanghera,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgygLgB9tM9t2jHnIHt4AaABAg,It’s not about treating people like human beings because “” we need them it’s because they’re human beings. This isn’t a world where the only people that are around are the people we need cause if that’s true then babies and elderly people like we could say we don’t need them. What kind of mentality is this? What kind of immoral people are they?
@marcialovejoy9926,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyAgTQ5CkVadzgmEbF4AaABAg,Not another judge thinking she can  override the Trump administration.
@donshilo2024,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwCORAe6WHax9ZhNiF4AaABAg,Either stop or make it for legal citizens to be able to sue the goberment if they are arrested just because your skin color.
@dreasbn,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxvK2ALAxa7JfmkKkZ4AaABAg,this strange guy doesn't get that in a democracy even supposingly criminals have the right for due process. Being a criminal has to be proven und verified. At this point it's not verified if those individuals were indeed criminals.. so it's all on assumption and stereotypical targeting...
@TiyePetersen1977,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwHbGnr5_smOgXN4AB4AaABAg,Scott Jennings is the worse person
@candicewilkerson6272,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugy2I0rJy0MqytRR7754AaABAg,"Number 1 Marijuana is legal in California. 2. Farms often grow a variety of products. 3. 17 year olds working dose not qualify as child labor. 4. Your raids are sabotaging our food, supply. Marijuana or not. Produce in Wyoming is not worth my money. Quality of produce is dwindling."
@sadie4289,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyVIbvS2Q_2f_ebA_54AaABAg,I’m so sorry for the black community.
@Nancy-bu1hq,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugzkdg64MOn1W2rzkLR4AaABAg,Supreme Court you need to stand with Americans immigrants people please don’t do that to them immigrants people they are working hard too when I see the ICE take them away I am very sad I can’t hold my tears I wish the country go back when Biden in the White House..trump is very bad person I wish he is not in the office can republicans and democrats Remove trump now
@silversweet9211,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugw3RlsJ520ifXtyArN4AaABAg,"I don't want to hear anything from Arthur Aidala's MAGA kissing mouth.  And I don't want to hear anything from Scott Jennings about child labor, when his party is responsible for letting child labor go forward in Florida."
@lisbethbird8268,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxsPNIncF82wmVgh3B4AaABAg,I worked (i am a citizen) picking apples when I was 12 years old. For $1 an hour. It was worth more 50 years ago.
@AR15fan,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzUfUGMKvHe6e-hGzR4AaABAg,"Immigration is a title 2 function, meaning the Executive Branch, therefore this judges order is unconstitutional."
@cyclenut,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxKceakfQiZ_AQXzN14AaABAg,"During the 70s and 80s I lived in Miami Florida or below. I had many friends who wore born in Cuba, Mexico and many other countries. And to be completely honest the were much better people then many white Americans. The were honest, hard working and trust worthy. Some were here to work and planned to return to their home country and some did not want to go back for real reasons. In other words I am not racist, rather judge people by what they are, good or bad."
@hughburke4269,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwtzrtkgttsbfGn4rN4AaABAg,This guy is so stupid what law is said people can’t come here to seek asylum show that law
@janisolson1013,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzfWbsLJuq_76bp1_14AaABAg,?
@d.b.1176,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzwUFWlNZjedrs2i5x4AaABAg&pp=0gcJCSMANpG00pGi,tRump can’t stop losing
@reese_butterfly_1718,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugz46J96DCj-iH-rdpJ4AaABAg,God’s watching ALL evil doers….. judgement day comes for all!!!
@d.b.1176,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzwUFWlNZjedrs2i5x4AaABAg&pp=0gcJCSMANpG00pGi,tRump can’t stop losing
@reese_butterfly_1718,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugz46J96DCj-iH-rdpJ4AaABAg,God’s watching ALL evil doers….. judgement day comes for all!!!
@rbw7456,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugw7Az-4TmQRKz0c6EJ4AaABAg,Your fascist side is showing Scott
@chriladesir5446,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzXWfg3URqTyq_LILZ4AaABAg,I have a major respect for the way that the conversation is carried out.
@thomascox4014,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxtzKwzycRtksO1F_R4AaABAg,Jennings is such a putz a shil for Trump.
@thomasjones4570,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugw-ho5MP9i9EapS5B14AaABAg,Activist judges that try to stop national orders should face the possibility of prison and having all their past cases investigated for political bias.
@jasonwalt4837,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyNdikVCVu4mX-NVN14AaABAg,Release the list trumps the head
@Char-k1v,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugwdh8sOeVzRyuQMwcJ4AaABAg,Racial discrimination
@NaiveFarmBoy,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzdwcDxTmijErsEsF14AaABAg,Cartels are in the backyard. No due process coming in. No due process removal.
@loualbino5536,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugzqz6z2asQU2a5AT6V4AaABAg,The hypocrisy from the left knows no bounds.
@992turbos,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxWKuIyjyqh1pGmt_p4AaABAg,Scott dislikes marijuana. Big surprise there
@barbaraann6229,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxVQxnzS-JKt1nIOM54AaABAg,So how do you justify ice arresting folks that are following the law at their court hearings ?
@joey5532,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugz6S8CA2vytzXaaESp4AaABAg,And how is Mexico treating their immigrants? Last I checked the locals are having protest about outsiders. Not just Mexico either… there’s Spain and other European countries.
@RobynHood1021,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwWca60YJ2C5k24qAl4AaABAg,Aint gonna stop it
@hifinsword,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxgKJ-151LcDzxx_K54AaABAg,"At the  mark he is correct. There is a difference between people who came here legally and those who came here illegally. The crux of that comment is ALL of those people STILL GET DUE PROCESS to decide that! It's not up to an ICE agent deciding that based on occupation, skin color or anything else! It's up to a court!"
@MrMarkx7,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxFq9On0ao_AxHQiol4AaABAg,They wont stop they said they wont!
@thedude3132,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyGNmwn6MJ3nQ0kETZ4AaABAg,"I am regularly appalled by Scott's comments. Stating that the president can do this because he said so on the campaign trail, or he has a mandate, or some other excuse is irrelevant. Police officers, immigration officers, and others in authority need to follow the law, period. Please flip the script a moment; what if white men with a suit and a tie were detained because they were white, looked affluent, and lived in an affluent neighborhood? People of all stripes should be outraged at the lawless behavior. There is no excuse that makes it right."
@billypardew2337,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugzz7t_6_TQo4SXbqy54AaABAg&pp=0gcJCSMANpG00pGi,Where do they get these bulshit polls at
@jeffenad5412,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgycFBSCN4HCwOcEAtB4AaABAg,"Hey Einstein, how do you know an undocumented immigrant committed a serious crime without due process? Are you going to be the Judge, Plaintiff, Jury, and Attorney all at the same time?"
@dhill7173,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwKyqwzrsACV8WCaLR4AaABAg,"We are a nation of laws. If you are here illegally, that means you broke federal law coming here. You were not invited, permitted or documented to come here. YOU NEED TO GO."
@barbaraann6229,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxeJn0B6Y6dUNDYlpR4AaABAg,Glad to see the majority of folks are against this lawlessness
@lisbethbird8268,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyLWaa_Go7f0uiD3ah4AaABAg,"Can they please, PLEASE! stop detaining people who show up, in compliance, for their scheduled immigration court hearings????"
@TheKcnoman111,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugwuv-XkgeA13SfVeJ14AaABAg&pp=0gcJCSMANpG00pGi,"In 1971, I picked strawberries to buy school clothes. I wasn't even 10 years old. Shows children responsibility and work ethics, work for what you need. They didn't recruit me, I volunteered because I needed something."
@JodyWillson,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyKbhcDqSxh_0vI0BF4AaABAg,"Who the guy who said, ""The goal should be to deport those who've broken our laws""?? NO DUDE - the FIRST GOAL is to FOLLOW THE LAW as a government - to accord due process - and THEN deport whomever should be deported."
@JoshConnectMedia,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxhcSvzIfpwdFbYUPp4AaABAg,"Hallelujah !! Really? Is it legal to use children to work in the Agriculture fields in the States? And the same bashing China  - through DJI and other stuff for using children to work in Xiangjiang which hasn't even been proved beyond reasonable doubt. Just hear say. But here we are , being confirmed here, that children are used as young as 12 on the farms in Abraham Lincoln's world."
@Henry-t1l8k,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyaaqYiYiikvR6xAT14AaABAg,"They do have probable cause that's not based solely on race, spoken language or occupation. That's why ICE has been so successful."
@wildmouse5888,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxSVmhXzS4OoZVDpjJ4AaABAg,This will last until it encounters a judge who can read English.
@Shane-bx8ws,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugybb1hhlP7-1BunIcl4AaABAg,Arrest that judge. The Supreme Court already ruled.
@adanfuentes7228,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzCcDgA2NT2fNo_cxx4AaABAg,Been here 25 years and no path way to citizenship other than marriage. The immigration system is broken and this is what you get.
@imveryhungry112,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugzbp39BjiaV5y2_R194AaABAg,Why are the farm workers physically resisting law enforcement? Are we allowed to do that now?
@jorgejohnson451,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzO00FkpQ-ZQL8g-fp4AaABAg,"Deporting illegal immigrants has a process. You might not like the process, but then you have to change the Constitution."
@Goosgoos-222,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzyqLrOSplQ6vT7vvB4AaABAg,They have reasonable suspicion for the investigation. This ruling will be ignored as it should.
@NoeGuerrero-f9p,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugx6OlnbLkLwho9zeBl4AaABAg,"The same way you put in big money illegal immigrants in front of the line, is the same way you put illegal immigrants who have committed no crimes in front of the line."
@journeymansmitty8283,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxmK1lTonFzarxJ7iV4AaABAg,Well finally somebody is standing up to the orange man
@RachelA1111,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugz7aKShZ1kILlu0-mN4AaABAg,"God please handle those with such hate in their hearts towards our brothers and sisters! Oh, and please get them out of our government too. Thank you!"
@brethaughwout9953,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgynzxesvjT1sCPhFM94AaABAg,Given that ICE hasn't been working under those parameters this ruling changes nothing.
@haeleysundin386,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugxhs3q5ToINGEBCRxt4AaABAg,Wow it’s about time the government  was told to stop rounding up people with certain features….
@karalbean,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgycGRb3oQG52bE8HXV4AaABAg&pp=0gcJCSMANpG00pGi,Thank you! I sure hope we get them out of our town soon!!
@mastercarpenter1970,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzuZvwO8syI9N9E7jd4AaABAg,She cannot order the department of Justice to do anything! Here we go again with district Court judges overreaching their authority! Again. She cannot tell the judge or federal law enforcement what they are allowed to do
@CaptainBeyond-1,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgymKDEkak9rsj-qFdB4AaABAg&pp=0gcJCSMANpG00pGi,Lady in the orange handled it like a boss and so did the other lady making statements we all feel.
@NativeTex1021,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwiiIuj2GBxQaYLOSR4AaABAg,When you begin by saying a federal judge it’s obvious what the result is going to be because he was cherry picked.
@MichaelPupillo-z7f,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugw-7NSPulOb_KbaDQp4AaABAg,I have a friend that still thinks George Sorrous is paying protesters. Where do i sign up?
@jessebrogan8178,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugx2p6J7dqydqqkXqHl4AaABAg,"The judge does not have a legal basis to protect foreign citizens who are here illegally.  The question to answer is whether there is reason to suspect someone of committing a crime.  That is not for a judge to pre-judge, that would be a matter of law.  Local action should protect individuals."
@justicenglory2242,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugz0gyI3H22mDM3iF6p4AaABAg,"If what ICE is doing is legal, why doesn't law enforcement give everyone a breathalyzer test that drives away from establishments that serve alcohol as their would-be reasonable suspicion that they may be drunk.  In the United States you cannot just stop someone unless they have committed a crime.  That is why what ICE is doing is illegal, and you cannot also briefly detain someone, as that is still considered to be stopping and detaining someone."
@marvinwhittler518,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyWQ0enDJDRxbhphjR4AaABAg,So a judge actually ran the government. When did I vote for him because I always vote not to retain any judges
@arturodelcueto9733,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxuF6kuonCuh9X5hBp4AaABAg,Look at all the damage Trump has done and how he keeps  adding more damage.
@ACME18,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugzw2P_VWimeq1Aq9Ll4AaABAg,"When you sit there and let him lie without challenge,  makes me loose all respect for this channel. Scumbags."
@ConstanceDarden-gi4eb,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzdvTWEPqt7LdFSoZF4AaABAg,I guess these Democrats are going to pay for all these people to be here illegally Trump's not giving y'all any money Trump said I'm so glad Trump is in yo thank you Trump thank you Trump so I guess the Democrats going to take care of all these people that supposed to not be here these people is got to go
@ACME18,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugzw2P_VWimeq1Aq9Ll4AaABAg,"When you sit there and let him lie without challenge,  makes me loose all respect for this channel. Scumbags."
@Rjscv,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzJ8gKCxGlpipKahVt4AaABAg,I chopped cotton on my family farm as a child. These kids were working on a marijuana farm run by a Mexican cartel. This cartel is funding money to the Democrat party.
@Rain-Bro,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwxZkosq7zBoCdQ4yx4AaABAg,An arrest without probable cause is illegal. Racial profiling is also illegal. Who will stop this? Anyone?
@malikrumi1206,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxbWMBlwlb-ia3ZHCx4AaABAg&pp=0gcJCSMANpG00pGi,What is up with the change of setting? Has this been explained? It isn’t in the show notes here under the video itself. Thanks for informing me.
@Barbarian-o3p,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugy335USlH1DpIvZRZd4AaABAg,"So why was Abrego Garcia so important? If you have actual US citizens, use them as your example!!! It makes me think it isn’t happening"
@jormungaurd,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugy2NN_hgEq3ZVJt-JJ4AaABAg,"It's truly sad that we have to have a federal judge order law enforcement not to detain people without probably cause, especially when you consider that THAT'S ALREADY THE LAW. And worse yet there are actually people that are arguing against that."
@Lisajohnson_101,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugwxj8Tp-U-dWcE-7lZ4AaABAg,Judge should not have to order it. It should have never been.
@shaecurtis4542,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgztuNcDGP5p18pNuZ94AaABAg,"if you cannot explain to an officer that you are a legal, then that is a mob mentality and not a professional officer. that's a psychopath."
@brendaestock7795,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwUSLt-05ZXpqw1FiN4AaABAg,They're arresting people who are trying to do it legally too so knock it off.
@Veracious-US,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugx7GiA7bnlN_xpZ-Qh4AaABAg,"I’m against illegal immigration and crime done by criminals but arresting people based on race and ethnicity is wrong. I vote for deportation of criminals and closing borders, not for this."
@Hashi-t5o,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwgufjLa0lk-G1lH8t4AaABAg&pp=0gcJCSMANpG00pGi,"These judges all lose in the end. They are activists and they have no authority to interfere in foreign policy, which is exactly what this is. They are judges, not kings who can dictate, singlehandedly the course of national security."
@Veracious-US,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugx7GiA7bnlN_xpZ-Qh4AaABAg,"I’m against illegal immigration and crime done by criminals but arresting people based on race and ethnicity is wrong. I vote for deportation of criminals and closing borders, not for this."
@Hashi-t5o,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwgufjLa0lk-G1lH8t4AaABAg&pp=0gcJCSMANpG00pGi,"These judges all lose in the end. They are activists and they have no authority to interfere in foreign policy, which is exactly what this is. They are judges, not kings who can dictate, singlehandedly the course of national security."
@derrickpoppe7392,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgypqH0OHRpCvVxZKNp4AaABAg,The fact that their illegal show your credentials and carry on..if you don't have those well your going back...judge should be removed
@terryburke4176,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgydEcxXaYN2ZgncAKp4AaABAg,Scott Jennings does a great job showing these others as fools.
@100AMLOS,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugz2-eNH_MakPMjtffd4AaABAg,The president must work under the constitution and not under his own rules
@ES.Shadow-69,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwfZblL-XAqWyG8TGN4AaABAg,We need more judges like this judge to say that the Constitution and the rule of law is not being followed it's the only way we can get our safe America and give the world back its freedom and peace
@elifas1952,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwcwxdaDEE8KctRVq54AaABAg,"IF AMERICANS  WENT TO AMERICANS EMBASSYS ABROAD AND SEE ,THEY 'LL REALIZED HOW DIFFICULT IT,IS TO GET A VISA TO COME TO  THIS COUNTRY ,YOU ALMOST HAVE TO BE A RICH PERSON TO GET ONE OR HAVE A RELATIVE IN THE MILITARY ."
@ELLOSEE,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyCk-_eHI_HPfveNx54AaABAg,Does a judge actually have to say this?
@charlie-qh2ll,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzEAMXhBzLY-mkYjuN4AaABAg&pp=0gcJCSMANpG00pGi,"They have probable cause. It is based on immigration status, not skin color. This order will be stayed/overturned by a more competent court. The law states ICE needs reasonable suspicion anyway, so the judge is just highlighting her incompetence of the law."
@randybarnes6426,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugx5Y5_LhiZKUo3bEEJ4AaABAg,"If they don’t stop the ice needs to be arrested, for not following orders ! Arrest ice agents !  arrest ice !"
@josiemcm,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugw50a0Dm4XTabckKaJ4AaABAg,"The children are working, they are with their parents. People speak without knowing the real facts."
@ELLOSEE,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyCk-_eHI_HPfveNx54AaABAg,Does a judge actually have to say this?
@randybarnes6426,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugx5Y5_LhiZKUo3bEEJ4AaABAg,"If they don’t stop the ice needs to be arrested, for not following orders ! Arrest ice agents !  arrest ice !"
@ikreate4u,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyarG8KhK19Q1K9aGN4AaABAg,And black also being questioned Abby! They are also stopping Black people coming out of Home Depot in Georgia asking them to present ID!! I know people. Thankfully they were not pursued further but since when are we supposed to be questioned for ID in parking lots after shopping?! This country has gone to $hit!
@EfYourFragileFeelings85,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugw0kHgjjKfRQaCX0lB4AaABAg,No they shouldn’t. Please don’t stop. Sincerely Americans
@susanchester4972,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugx72vxJQ93xotAcrNt4AaABAg,"Lock up Trump, Vance, Bondi, Hegseth, Noem, Leavitt, it’s the only way this crap will stop. (Just lock up the entire circus)"
@hilomota222,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgygQ-Huppp2RdRub_l4AaABAg,"They are also asking them if they were born here because you don't look like you were born here. So a lots of naturalized citizens are being detained because you were not born here, that is also a problem."
@chuckcoughlin3112,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugx5uZBsRrGtV5RHrrF4AaABAg,Please tell me how u deport 20 million People that are ILLEGALLY here?  Or can I go do something illegal and not be accountable.
@michaelfowler2603,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugwpj4re-fexH8LEH314AaABAg,DOESN'T MATTER THE SUPREME COURT WILL OVERTURN THIS JUDGES RULING!
@FaceSilence,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgziSaIFc7hz_04IGyd4AaABAg,If they went after the business owners who hired them this would be over very quickly
@outerspacedev,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyhUuW7Bb2Vpt7yxaR4AaABAg,"At  the guy wearing a white hat says ""... if Im not wearing my nice sports coat, I might look kind of shady..."" doesn't seem to realize the dynamics and factors at play. Who gets to determine and decide what ""shady"" is, is the moving part. And his statement allows for a deeper understanding of the difference between the historical treatment of African Americans and the current spotlighted phenomenon."
@codyhead737,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwYwwZk8EMK0iWSZYF4AaABAg&pp=0gcJCSMANpG00pGi,Put the judge on the bus with them... we dont need her either
@JCP-sp5ws,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxjQJ5lNigGf78So3B4AaABAg,WE NEED TO VOTE/TELL THE POLITICIANS IN OUR STATE TO CHANGE THE LEGISLATION AND STOP THE ILLEGAL ACTIONS OF ICE JUST LIKE WE CAN STAND UP TO THE FEDERAL GOVERNMENT ABOUT LEGALIZING MARIJUANA WE CAN ALSO STOP THESE ILLEGAL ABDUCTIONS AND IF THEY DONT WANT TO LISTEN TO US THEN ITS TIME TO EXERCISE OUR 2ND AMENDMENT RIGHTS TO BARE ARMS AND PROTECT OURSELVES
@Lxoxo333,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugy4UqzzTZOBQquTizp4AaABAg,That's what's up federal judge!!! Yes this is the democracy we're talking about
@DimanthaPolgahavattage,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyIFfx_uxOZLnuybcx4AaABAg,Thank you Mayer and Governor.
@deniseomeara4266,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzQ75YAqN-50JX6Ptt4AaABAg,"Who determines the length of the line?  Oh, I forgot, it’s on a stone tablet."
